sentence_id,filename,sentence,multiple_words,token_info,UD_depd,Special Case
337,herring11,el blog es para ellos escribir cosas en términos más .,0,"[[1, 'el', 'spa'], [2, 'blog', 'eng'], [3, 'es', 'spa'], [4, 'para', 'spa'], [5, 'ellos', 'spa'], [6, 'escribir', 'spa'], [7, 'cosas', 'spa'], [8, 'en', 'spa'], [9, 'términos', 'spa'], [10, 'más', 'spa'], [11, '.', '0']]","[{'ID': 1, 'FORM': 'el', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 2, 'HEAD': 'blog', 'DEPREL': 'det'}, {'ID': 2, 'FORM': 'blog', 'LEMMA': 'blog', 'UPOS': 'NOUN', 'HEAD ID': 3, 'HEAD': 'es', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'es', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'para', 'LEMMA': 'para', 'UPOS': 'ADP', 'HEAD ID': 6, 'HEAD': 'escribir', 'DEPREL': 'mark'}, {'ID': 5, 'FORM': 'ellos', 'LEMMA': 'ellos', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'escribir', 'DEPREL': 'nsubj'}, {'ID': 6, 'FORM': 'escribir', 'LEMMA': 'escribir', 'UPOS': 'VERB', 'HEAD ID': 3, 'HEAD': 'es', 'DEPREL': 'xcomp'}, {'ID': 7, 'FORM': 'cosas', 'LEMMA': 'cosa', 'UPOS': 'NOUN', 'HEAD ID': 6, 'HEAD': 'escribir', 'DEPREL': 'obj'}, {'ID': 8, 'FORM': 'en', 'LEMMA': 'en', 'UPOS': 'ADP', 'HEAD ID': 9, 'HEAD': 'términos', 'DEPREL': 'case'}, {'ID': 9, 'FORM': 'términos', 'LEMMA': 'término', 'UPOS': 'NOUN', 'HEAD ID': 7, 'HEAD': 'cosas', 'DEPREL': 'nmod'}, {'ID': 10, 'FORM': 'más', 'LEMMA': 'más', 'UPOS': 'ADV', 'HEAD ID': 9, 'HEAD': 'términos', 'DEPREL': 'advmod'}, {'ID': 11, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'es', 'DEPREL': 'punct'}]",0
342,herring11,pero eso sería un blog tuyo hacia ellos .,0,"[[1, 'pero', 'spa'], [2, 'eso', 'spa'], [3, 'sería', 'spa'], [4, 'un', 'spa'], [5, 'blog', 'eng'], [6, 'tuyo', 'spa'], [7, 'hacia', 'spa'], [8, 'ellos', 'spa'], [9, '.', '0']]","[{'ID': 1, 'FORM': 'pero', 'LEMMA': 'pero', 'UPOS': 'CCONJ', 'HEAD ID': 3, 'HEAD': 'sería', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'eso', 'LEMMA': 'eso', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'sería', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'sería', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 3, 'HEAD': 'sería', 'DEPREL': 'cop'}, {'ID': 4, 'FORM': 'un', 'LEMMA': 'un', 'UPOS': 'DET', 'HEAD ID': 5, 'HEAD': 'blog', 'DEPREL': 'det'}, {'ID': 5, 'FORM': 'blog', 'LEMMA': 'blog', 'UPOS': 'NOUN', 'HEAD ID': 3, 'HEAD': 'sería', 'DEPREL': 'attr'}, {'ID': 6, 'FORM': 'tuyo', 'LEMMA': 'tuyo', 'UPOS': 'ADJ', 'HEAD ID': 5, 'HEAD': 'blog', 'DEPREL': 'amod'}, {'ID': 7, 'FORM': 'hacia', 'LEMMA': 'hacia', 'UPOS': 'ADP', 'HEAD ID': 8, 'HEAD': 'ellos', 'DEPREL': 'case'}, {'ID': 8, 'FORM': 'ellos', 'LEMMA': 'ellos', 'UPOS': 'PRON', 'HEAD ID': 5, 'HEAD': 'blog', 'DEPREL': 'nmod'}, {'ID': 9, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'sería', 'DEPREL': 'punct'}]",0
361,herring11,ah esa canción que que cantan It's_Been a It's_Been_a_Day it's the end of the the .,1,"[[1, 'ah', 'eng&spa'], [2, 'esa', 'spa'], [3, 'canción', 'spa'], [4, 'que', 'spa'], [5, 'que', 'spa'], [6, 'cantan', 'spa'], [7, ""It's_Been"", 'spa'], [8, 'a', 'spa'], [9, ""It's_Been_a_Day"", 'spa'], [10, ""it's"", 'eng'], [11, 'the', 'eng'], [12, 'end', 'eng'], [13, 'of', 'eng'], [14, 'the', 'eng'], [15, 'the', 'eng&spa'], [16, '.', '0']]","[{'ID': 1, 'FORM': 'ah', 'LEMMA': 'ah', 'UPOS': 'INTJ', 'HEAD ID': 6, 'HEAD': 'cantan', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'esa', 'LEMMA': 'ese', 'UPOS': 'DET', 'HEAD ID': 3, 'HEAD': 'canción', 'DEPREL': 'det'}, {'ID': 3, 'FORM': 'canción', 'LEMMA': 'canción', 'UPOS': 'NOUN', 'HEAD ID': 6, 'HEAD': 'cantan', 'DEPREL': 'obj'}, {'ID': 4, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 6, 'HEAD': 'cantan', 'DEPREL': 'mark'}, {'ID': 5, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 6, 'HEAD': 'cantan', 'DEPREL': 'mark'}, {'ID': 6, 'FORM': 'cantan', 'LEMMA': 'cantar', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 7, 'FORM': ""It's_Been"", 'LEMMA': ""It's_Been"", 'UPOS': 'PROPN', 'HEAD ID': 6, 'HEAD': 'cantan', 'DEPREL': 'parataxis'}, {'ID': 8, 'FORM': 'a', 'LEMMA': 'a', 'UPOS': 'DET', 'HEAD ID': 9, 'HEAD': ""It's_Been_a_Day"", 'DEPREL': 'det'}, {'ID': 9, 'FORM': ""It's_Been_a_Day"", 'LEMMA': ""It's_Been_a_Day"", 'UPOS': 'PROPN', 'HEAD ID': 6, 'HEAD': 'cantan', 'DEPREL': 'parataxis'}, {'ID': 10, 'FORM': ""it's"", 'LEMMA': 'it', 'UPOS': 'PRON', 'HEAD ID': -1, 'HEAD': ""'s"", 'DEPREL': 'nsubj'}, {'ID': 10, 'FORM': ""it's"", 'LEMMA': 'be', 'UPOS': 'AUX', 'HEAD ID': -1, 'HEAD': ""'s"", 'DEPREL': 'aux'}, {'ID': 11, 'FORM': 'the', 'LEMMA': 'the', 'UPOS': 'DET', 'HEAD ID': 12, 'HEAD': 'end', 'DEPREL': 'det'}, {'ID': 12, 'FORM': 'end', 'LEMMA': 'end', 'UPOS': 'NOUN', 'HEAD ID': -1, 'HEAD': ""'s"", 'DEPREL': 'attr'}, {'ID': 13, 'FORM': 'of', 'LEMMA': 'of', 'UPOS': 'ADP', 'HEAD ID': 12, 'HEAD': 'end', 'DEPREL': 'case'}, {'ID': 14, 'FORM': 'the', 'LEMMA': 'the', 'UPOS': 'DET', 'HEAD ID': -1, 'HEAD': '_', 'DEPREL': 'dep'}, {'ID': 15, 'FORM': 'the', 'LEMMA': 'the', 'UPOS': 'DET', 'HEAD ID': -1, 'HEAD': '_', 'DEPREL': 'dep'}, {'ID': 16, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 6, 'HEAD': 'cantan', 'DEPREL': 'punct'}]",1
365,herring11,hay hay una una que dice it's five o'clock somewhere .,1,"[[1, 'hay', 'spa'], [2, 'hay', 'spa'], [3, 'una', 'spa'], [4, 'una', 'spa'], [5, 'que', 'spa'], [6, 'dice', 'spa'], [7, ""it's"", 'eng'], [8, 'five', 'eng'], [9, ""o'clock"", 'eng'], [10, 'somewhere', 'eng'], [11, '.', '0']]","[{'ID': 1, 'FORM': 'hay', 'LEMMA': 'haber', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 2, 'FORM': 'hay', 'LEMMA': 'haber', 'UPOS': 'VERB', 'HEAD ID': 2, 'HEAD': 'hay', 'DEPREL': 'conj'}, {'ID': 3, 'FORM': 'una', 'LEMMA': 'uno', 'UPOS': 'DET', 'HEAD ID': 4, 'HEAD': 'una', 'DEPREL': 'det'}, {'ID': 4, 'FORM': 'una', 'LEMMA': 'una', 'UPOS': 'PRON', 'HEAD ID': 2, 'HEAD': 'hay', 'DEPREL': 'expl'}, {'ID': 5, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 6, 'HEAD': 'dice', 'DEPREL': 'mark'}, {'ID': 6, 'FORM': 'dice', 'LEMMA': 'decir', 'UPOS': 'VERB', 'HEAD ID': 4, 'HEAD': 'una', 'DEPREL': 'acl:relcl'}, {'ID': 7, 'FORM': 'it', 'LEMMA': 'it', 'UPOS': 'PRON', 'HEAD ID': 8, 'HEAD': ""'s"", 'DEPREL': 'nsubj'}, {'ID': 8, 'FORM': ""'s"", 'LEMMA': 'be', 'UPOS': 'AUX', 'HEAD ID': 9, 'HEAD': 'five', 'DEPREL': 'aux'}, {'ID': 9, 'FORM': 'five', 'LEMMA': 'five', 'UPOS': 'NUM', 'HEAD ID': 6, 'HEAD': 'dice', 'DEPREL': 'ccomp'}, {'ID': 10, 'FORM': ""o'clock"", 'LEMMA': ""o'clock"", 'UPOS': 'NOUN', 'HEAD ID': 9, 'HEAD': 'five', 'DEPREL': 'nmod'}, {'ID': 11, 'FORM': 'somewhere', 'LEMMA': 'somewhere', 'UPOS': 'ADV', 'HEAD ID': 9, 'HEAD': 'five', 'DEPREL': 'advmod'}]",1
496,herring11,bueno en en aquel entender era harpsichord .,0,"[[1, 'bueno', 'spa'], [2, 'en', 'spa'], [3, 'en', 'spa'], [4, 'aquel', 'spa'], [5, 'entender', 'spa'], [6, 'era', 'spa'], [7, 'harpsichord', 'eng'], [8, '.', '0']]","[{'ID': 1, 'FORM': 'bueno', 'LEMMA': 'bueno', 'UPOS': 'ADV', 'HEAD ID': 7, 'HEAD': 'harpsichord', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'en', 'LEMMA': 'en', 'UPOS': 'ADP', 'HEAD ID': 5, 'HEAD': 'entender', 'DEPREL': 'case'}, {'ID': 3, 'FORM': 'en', 'LEMMA': 'en', 'UPOS': 'ADP', 'HEAD ID': 5, 'HEAD': 'entender', 'DEPREL': 'case'}, {'ID': 4, 'FORM': 'aquel', 'LEMMA': 'aquel', 'UPOS': 'DET', 'HEAD ID': 5, 'HEAD': 'entender', 'DEPREL': 'det'}, {'ID': 5, 'FORM': 'entender', 'LEMMA': 'entender', 'UPOS': 'NOUN', 'HEAD ID': 7, 'HEAD': 'harpsichord', 'DEPREL': 'obl'}, {'ID': 6, 'FORM': 'era', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 7, 'HEAD': 'harpsichord', 'DEPREL': 'cop'}, {'ID': 7, 'FORM': 'harpsichord', 'LEMMA': 'harpsichord', 'UPOS': 'NOUN', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 8, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 7, 'HEAD': 'harpsichord', 'DEPREL': 'punct'}]",1
500,herring11,sí mmhm .,0,"[[1, 'sí', 'spa'], [2, 'mmhm', 'eng'], [3, '.', '0']]","[{'ID': 1, 'FORM': 'sí', 'LEMMA': 'sí', 'UPOS': 'ADV', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 2, 'FORM': 'mmhm', 'LEMMA': 'mmhm', 'UPOS': 'other', 'HEAD ID': 1, 'HEAD': 'sí', 'DEPREL': 'discourse'}, {'ID': 3, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 1, 'HEAD': 'sí', 'DEPREL': 'punct'}]",0
667,maria21,mm del el artículo ese que tú habías encontrado .,0,"[[1, 'mm', 'eng'], [2, 'del', 'spa'], [3, 'el', 'spa'], [4, 'artículo', 'spa'], [5, 'ese', 'spa'], [6, 'que', 'spa'], [7, 'tú', 'spa'], [8, 'habías', 'spa'], [9, 'encontrado', 'spa'], [10, '.', '0']]","[{'ID': 1, 'FORM': 'mm', 'LEMMA': 'mm', 'UPOS': 'other', 'HEAD ID': 9, 'HEAD': 'encontrado', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'del', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 4, 'HEAD': 'artículo', 'DEPREL': 'case'}, {'ID': 3, 'FORM': 'el', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 4, 'HEAD': 'artículo', 'DEPREL': 'det'}, {'ID': 4, 'FORM': 'artículo', 'LEMMA': 'artículo', 'UPOS': 'NOUN', 'HEAD ID': 9, 'HEAD': 'encontrado', 'DEPREL': 'obj'}, {'ID': 5, 'FORM': 'ese', 'LEMMA': 'ese', 'UPOS': 'DET', 'HEAD ID': 4, 'HEAD': 'artículo', 'DEPREL': 'det'}, {'ID': 6, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 7, 'HEAD': 'tú', 'DEPREL': 'mark'}, {'ID': 7, 'FORM': 'tú', 'LEMMA': 'tú', 'UPOS': 'PRON', 'HEAD ID': 8, 'HEAD': 'habías', 'DEPREL': 'nsubj'}, {'ID': 8, 'FORM': 'habías', 'LEMMA': 'haber', 'UPOS': 'AUX', 'HEAD ID': 9, 'HEAD': 'encontrado', 'DEPREL': 'aux'}, {'ID': 9, 'FORM': 'encontrado', 'LEMMA': 'encontrar', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 10, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 9, 'HEAD': 'encontrado', 'DEPREL': 'punct'}]",0
681,maria21,bueno no me habían dicho que si es turn_light ya tiene más de setenta y cinco no tiene valor .,0,"[[1, 'bueno', 'spa'], [2, 'no', 'spa'], [3, 'me', 'spa'], [4, 'habían', 'spa'], [5, 'dicho', 'spa'], [6, 'que', 'spa'], [7, 'si', 'spa'], [8, 'es', 'spa'], [9, 'turn_light', 'eng'], [10, 'ya', 'spa'], [11, 'tiene', 'spa'], [12, 'más', 'spa'], [13, 'de', 'spa'], [14, 'setenta', 'spa'], [15, 'y', 'spa'], [16, 'cinco', 'spa'], [17, 'no', 'spa'], [18, 'tiene', 'spa'], [19, 'valor', 'spa'], [20, '.', '0']]","[{'ID': 1, 'FORM': 'bueno', 'LEMMA': 'bueno', 'UPOS': 'INTJ', 'HEAD ID': 7, 'HEAD': 'dicho', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'no', 'LEMMA': 'no', 'UPOS': 'PART', 'HEAD ID': 7, 'HEAD': 'dicho', 'DEPREL': 'advmod'}, {'ID': 3, 'FORM': 'me', 'LEMMA': 'yo', 'UPOS': 'PRON', 'HEAD ID': 7, 'HEAD': 'dicho', 'DEPREL': 'iobj'}, {'ID': 4, 'FORM': 'habían', 'LEMMA': 'haber', 'UPOS': 'AUX', 'HEAD ID': 7, 'HEAD': 'dicho', 'DEPREL': 'aux'}, {'ID': 5, 'FORM': 'dicho', 'LEMMA': 'decir', 'UPOS': 'VERB', 'HEAD ID': 7, 'HEAD': 'dicho', 'DEPREL': 'acl:relcl'}, {'ID': 6, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 7, 'HEAD': 'dicho', 'DEPREL': 'mark'}, {'ID': 7, 'FORM': 'dicho', 'LEMMA': 'decir', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 8, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 20, 'HEAD': 'tiene', 'DEPREL': 'mark'}, {'ID': 9, 'FORM': 'si', 'LEMMA': 'si', 'UPOS': 'SCONJ', 'HEAD ID': 20, 'HEAD': 'tiene', 'DEPREL': 'mark'}, {'ID': 10, 'FORM': 'es', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 20, 'HEAD': 'tiene', 'DEPREL': 'cop'}, {'ID': 11, 'FORM': 'turn_light', 'LEMMA': 'turn_light', 'UPOS': 'NOUN', 'HEAD ID': 10, 'HEAD': 'es', 'DEPREL': 'nsubj'}, {'ID': 12, 'FORM': 'ya', 'LEMMA': 'ya', 'UPOS': 'ADV', 'HEAD ID': 20, 'HEAD': 'tiene', 'DEPREL': 'advmod'}, {'ID': 13, 'FORM': 'tiene', 'LEMMA': 'tener', 'UPOS': 'VERB', 'HEAD ID': 7, 'HEAD': 'dicho', 'DEPREL': 'ccomp'}, {'ID': 14, 'FORM': 'más', 'LEMMA': 'más', 'UPOS': 'ADV', 'HEAD ID': 16, 'HEAD': 'setenta', 'DEPREL': 'advmod'}, {'ID': 15, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 16, 'HEAD': 'setenta', 'DEPREL': 'case'}, {'ID': 16, 'FORM': 'setenta', 'LEMMA': 'setenta', 'UPOS': 'NUM', 'HEAD ID': 20, 'HEAD': 'tiene', 'DEPREL': 'obl'}, {'ID': 17, 'FORM': 'y', 'LEMMA': 'y', 'UPOS': 'CCONJ', 'HEAD ID': 16, 'HEAD': 'setenta', 'DEPREL': 'cc'}, {'ID': 18, 'FORM': 'cinco', 'LEMMA': 'cinco', 'UPOS': 'NUM', 'HEAD ID': 16, 'HEAD': 'setenta', 'DEPREL': 'conj'}, {'ID': 19, 'FORM': 'no', 'LEMMA': 'no', 'UPOS': 'PART', 'HEAD ID': 20, 'HEAD': 'tiene', 'DEPREL': 'advmod'}, {'ID': 20, 'FORM': 'tiene', 'LEMMA': 'tener', 'UPOS': 'VERB', 'HEAD ID': 20, 'HEAD': 'tiene', 'DEPREL': 'conj'}]",0
684,maria21,y le ven un life expectancy report .,1,"[[1, 'y', 'spa'], [2, 'le', 'spa'], [3, 'ven', 'spa'], [4, 'un', 'spa'], [5, 'life', 'eng'], [6, 'expectancy', 'eng'], [7, 'report', 'eng'], [8, '.', '0']]","[{'ID': 1, 'FORM': 'y', 'LEMMA': 'y', 'UPOS': 'CCONJ', 'HEAD ID': 3, 'HEAD': 'ven', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'le', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'ven', 'DEPREL': 'iobj'}, {'ID': 3, 'FORM': 'ven', 'LEMMA': 'ver', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'un', 'LEMMA': 'un', 'UPOS': 'DET', 'HEAD ID': 7, 'HEAD': 'report', 'DEPREL': 'det'}, {'ID': 5, 'FORM': 'life', 'LEMMA': 'life', 'UPOS': 'NOUN', 'HEAD ID': 7, 'HEAD': 'report', 'DEPREL': 'compound'}, {'ID': 6, 'FORM': 'expectancy', 'LEMMA': 'expectancy', 'UPOS': 'NOUN', 'HEAD ID': 7, 'HEAD': 'report', 'DEPREL': 'compound'}, {'ID': 7, 'FORM': 'report', 'LEMMA': 'report', 'UPOS': 'NOUN', 'HEAD ID': 3, 'HEAD': 'ven', 'DEPREL': 'obj'}, {'ID': 8, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'ven', 'DEPREL': 'punct'}]",0
693,maria21,ellos se llaman es un brokers .,0,"[[1, 'ellos', 'spa'], [2, 'se', 'spa'], [3, 'llaman', 'spa'], [4, 'es', 'spa'], [5, 'un', 'spa'], [6, 'brokers', 'eng'], [7, '.', '0']]","[{'ID': 1, 'FORM': 'ellos', 'LEMMA': 'ellos', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'llaman', 'DEPREL': 'nsubj'}, {'ID': 2, 'FORM': 'se', 'LEMMA': 'se', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'llaman', 'DEPREL': 'expl'}, {'ID': 3, 'FORM': 'llaman', 'LEMMA': 'llamar', 'UPOS': 'VERB', 'HEAD ID': 4, 'HEAD': 'es', 'DEPREL': 'parataxis'}, {'ID': 4, 'FORM': 'es', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 5, 'FORM': 'un', 'LEMMA': 'un', 'UPOS': 'DET', 'HEAD ID': 6, 'HEAD': 'brokers', 'DEPREL': 'det'}, {'ID': 6, 'FORM': 'brokers', 'LEMMA': 'broker', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'es', 'DEPREL': 'attr'}, {'ID': 7, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 4, 'HEAD': 'es', 'DEPREL': 'punct'}]",0
702,maria21,bueno lo que él tiene es un certificate specification que la compañía se lo ha comprado con la I_T_T .,1,"[[1, 'bueno', 'spa'], [2, 'lo', 'spa'], [3, 'que', 'spa'], [4, 'él', 'spa'], [5, 'tiene', 'spa'], [6, 'es', 'spa'], [7, 'un', 'spa'], [8, 'certificate', 'eng'], [9, 'specification', 'eng'], [10, 'que', 'spa'], [11, 'la', 'spa'], [12, 'compañía', 'spa'], [13, 'se', 'spa'], [14, 'lo', 'spa'], [15, 'ha', 'spa'], [16, 'comprado', 'spa'], [17, 'con', 'spa'], [18, 'la', 'spa'], [19, 'I_T_T', 'eng&spa'], [20, '.', '0']]","[{'ID': 1, 'FORM': 'bueno', 'LEMMA': 'bueno', 'UPOS': 'ADV', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'lo', 'LEMMA': 'lo', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'obj'}, {'ID': 3, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 5, 'HEAD': 'tiene', 'DEPREL': 'mark'}, {'ID': 4, 'FORM': 'él', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 5, 'HEAD': 'tiene', 'DEPREL': 'nsubj'}, {'ID': 5, 'FORM': 'tiene', 'LEMMA': 'tener', 'UPOS': 'VERB', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'ccomp'}, {'ID': 6, 'FORM': 'es', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 7, 'FORM': 'un', 'LEMMA': 'un', 'UPOS': 'DET', 'HEAD ID': 8, 'HEAD': 'certificate', 'DEPREL': 'det'}, {'ID': 8, 'FORM': 'certificate', 'LEMMA': 'certificate', 'UPOS': 'NOUN', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'attr'}, {'ID': 9, 'FORM': 'specification', 'LEMMA': 'specification', 'UPOS': 'NOUN', 'HEAD ID': 8, 'HEAD': 'certificate', 'DEPREL': 'compound'}, {'ID': 10, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 16, 'HEAD': 'comprado', 'DEPREL': 'mark'}, {'ID': 11, 'FORM': 'la', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 12, 'HEAD': 'compañía', 'DEPREL': 'det'}, {'ID': 12, 'FORM': 'compañía', 'LEMMA': 'compañía', 'UPOS': 'NOUN', 'HEAD ID': 16, 'HEAD': 'comprado', 'DEPREL': 'nsubj'}, {'ID': 13, 'FORM': 'se', 'LEMMA': 'se', 'UPOS': 'PRON', 'HEAD ID': 14, 'HEAD': 'lo', 'DEPREL': 'expl'}, {'ID': 14, 'FORM': 'lo', 'LEMMA': 'lo', 'UPOS': 'PRON', 'HEAD ID': 15, 'HEAD': 'ha', 'DEPREL': 'obj'}, {'ID': 15, 'FORM': 'ha', 'LEMMA': 'haber', 'UPOS': 'AUX', 'HEAD ID': 16, 'HEAD': 'comprado', 'DEPREL': 'aux'}, {'ID': 16, 'FORM': 'comprado', 'LEMMA': 'comprar', 'UPOS': 'VERB', 'HEAD ID': 9, 'HEAD': 'specification', 'DEPREL': 'acl:relcl'}, {'ID': 17, 'FORM': 'con', 'LEMMA': 'con', 'UPOS': 'ADP', 'HEAD ID': 18, 'HEAD': 'la', 'DEPREL': 'case'}, {'ID': 18, 'FORM': 'la', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 19, 'HEAD': 'I_T_T', 'DEPREL': 'det'}, {'ID': 19, 'FORM': 'I_T_T', 'LEMMA': 'I_T_T', 'UPOS': 'PROPN', 'HEAD ID': 16, 'HEAD': 'comprado', 'DEPREL': 'obl'}, {'ID': 20, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'punct'}]",0
716,maria21,exacto treinta días a a cuando es due o sea .,0,"[[1, 'exacto', 'spa'], [2, 'treinta', 'spa'], [3, 'días', 'spa'], [4, 'a', 'spa'], [5, 'a', 'spa'], [6, 'cuando', 'spa'], [7, 'es', 'spa'], [8, 'due', 'eng'], [9, 'o', 'spa'], [10, 'sea', 'spa'], [11, '.', '0']]","[{'ID': 1, 'FORM': 'exacto', 'LEMMA': 'exacto', 'UPOS': 'ADJ', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 2, 'FORM': 'treinta', 'LEMMA': 'treinta', 'UPOS': 'NUM', 'HEAD ID': 3, 'HEAD': 'días', 'DEPREL': 'nummod'}, {'ID': 3, 'FORM': 'días', 'LEMMA': 'día', 'UPOS': 'NOUN', 'HEAD ID': 1, 'HEAD': 'exacto', 'DEPREL': 'obl'}, {'ID': 4, 'FORM': 'a', 'LEMMA': 'a', 'UPOS': 'ADP', 'HEAD ID': 6, 'HEAD': 'cuando', 'DEPREL': 'case'}, {'ID': 5, 'FORM': 'a', 'LEMMA': 'a', 'UPOS': 'ADP', 'HEAD ID': 6, 'HEAD': 'cuando', 'DEPREL': 'case'}, {'ID': 6, 'FORM': 'cuando', 'LEMMA': 'cuando', 'UPOS': 'SCONJ', 'HEAD ID': 1, 'HEAD': 'exacto', 'DEPREL': 'mark'}, {'ID': 7, 'FORM': 'es', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 6, 'HEAD': 'cuando', 'DEPREL': 'cop'}, {'ID': 8, 'FORM': 'due', 'LEMMA': 'due', 'UPOS': 'ADJ', 'HEAD ID': 6, 'HEAD': 'cuando', 'DEPREL': 'xcomp'}, {'ID': 9, 'FORM': 'o', 'LEMMA': 'o', 'UPOS': 'CCONJ', 'HEAD ID': 1, 'HEAD': 'exacto', 'DEPREL': 'cc'}, {'ID': 10, 'FORM': 'sea', 'LEMMA': 'ser', 'UPOS': 'VERB', 'HEAD ID': 1, 'HEAD': 'exacto', 'DEPREL': 'conj'}, {'ID': 11, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 1, 'HEAD': 'exacto', 'DEPREL': 'punct'}]",1
